partsid,totalcfp,cfp
P00403,0.0,5.817
P00407,0.0,1.276
P00410,0.0,6.23
P00412,0.0,5.008
P00413,0.0,2.452
P00414,0.0,7.223
P00415,0.0,0.301
P00419,0.0,9.514
P00420,0.0,3.648
P00422,0.0,7.781
P00429,0.0,7.516
P00435,0.0,7.366
P00437,0.0,2.376
P00438,0.0,4.295
P00440,0.0,4.867
P00441,0.0,8.042
P00443,0.0,5.021
P00445,0.0,3.775
P00446,0.0,9.34
P00448,0.0,0.459
P00449,0.0,6.823
P00453,0.0,7.298
P00462,0.0,1.352
P00463,0.0,2.827
P00469,0.0,2.555
P00476,0.0,1.512
P00477,0.0,6.849
P00481,0.0,7.858
P00491,0.0,3.3
P00499,0.0,3.343
P00500,0.0,2.692
P00501,0.0,2.203
P00503,0.0,9.563
P00504,0.0,6.439
P00505,0.0,4.151
P00507,0.0,5.24
P00509,0.0,5.422
P00512,0.0,5.367
P00513,0.0,0.438
P00516,0.0,6.074
P00517,0.0,2.148
P00518,0.0,4.486
P00520,0.0,0.829
P00522,0.0,8.072
P00523,0.0,4.594
P00529,0.0,2.606
P00530,0.0,7.614
P00531,0.0,4.837
P00532,0.0,2.176
P00533,0.0,2.32
P00535,0.0,6.557
P00536,0.0,0.107
P00537,0.0,3.796
P00547,0.0,2.426
P00549,0.0,4.2
P00550,0.0,9.057
P00554,0.0,8.204
P00559,0.0,7.692
P00565,0.0,1.592
P00567,0.0,9.438
P00575,0.0,4.982
P00576,0.0,8.63
P00580,0.0,3.183
P00581,0.0,4.285
P00590,0.0,1.003
P00591,0.0,5.604
P00593,0.0,3.79
P00596,0.0,1.523
P00598,0.0,0.719
P00600,0.0,5.158
P00601,0.0,8.799
P00607,0.0,1.495
P00610,0.0,8.679
P00611,0.0,7.305
P00613,0.0,2.71
P00614,0.0,4.204
P00615,0.0,2.766
P00616,0.0,0.598
P00619,0.0,7.122
P00622,0.0,5.313
P00625,0.0,8.513
P00633,0.0,1.399
P00637,0.0,3.777
P00638,0.0,8.978
P00639,0.0,6.542
P00640,0.0,0.081
P00641,0.0,9.874
P00643,0.0,8.649
P00646,0.0,3.133
P00649,0.0,5.601
P00658,0.0,2.377
P00660,0.0,1.579
P00668,0.0,9.691
P00677,0.0,8.483
P00678,0.0,6.69
P00680,0.0,1.385
P00681,0.0,8.373
P00684,0.0,5.172
P00690,0.0,5.759
P00695,0.0,5.561
P00696,0.0,2.969
P00697,0.0,6.118
P00699,0.0,8.673
P00700,0.0,7.811
P00702,0.0,4.079
P00705,0.0,7.309
P00709,0.0,6.732
P00710,0.0,9.994
P00714,0.0,8.442
P00715,0.0,4.908
P00719,0.0,5.112
P00720,0.0,8.518
P00723,0.0,4.275
P00727,0.0,1.614
P00729,0.0,0.618
P00731,0.0,8.35
P00734,0.0,6.467
P00735,0.0,0.507
P00736,0.0,4.29
P00740,0.0,1.159
P00742,0.0,4.336
P00743,0.0,6.724
P00747,0.0,3.424
P00748,0.0,3.253
P00749,0.0,3.135
P00752,0.0,3.659
P00755,0.0,3.678
P00756,0.0,8.03
P00763,0.0,0.067
P00764,0.0,6.559
P00765,0.0,6.134
P00766,0.0,7.217
P00771,0.0,2.345
P00773,0.0,5.53
P00774,0.0,9.304
P00783,0.0,2.946
P00787,0.0,3.388
P00788,0.0,5.171
P00789,0.0,5.214
P00793,0.0,7.117
P00795,0.0,7.598
P00803,0.0,6.063
P00806,0.0,4.356
P00807,0.0,5.477
P00811,0.0,2.325
P00814,0.0,3.764
P00823,0.0,6.226
P00824,0.0,8.457
P00828,0.0,2.477
P00829,0.0,4.327
P00830,0.0,0.267
P00831,0.0,5.294
P00838,0.0,1.237
P00840,0.0,0.484
P00848,0.0,8.405
P00851,0.0,7.392
P00852,0.0,6.245
P00853,0.0,0.555
P00854,0.0,2.881
P00855,0.0,0.041
P00861,0.0,2.73
P00862,0.0,3.903
P00865,0.0,7.742
P00869,0.0,1.991
P00870,0.0,3.807
P00871,0.0,8.678
P00872,0.0,9.234
P00876,0.0,7.557
P00880,0.0,1.622
P00882,0.0,4.534
P00892,0.0,0.101
P00893,0.0,8.18
P00897,0.0,0.083
P00902,0.0,5.58
P00907,0.0,2.675
P00910,0.0,6.906
P00915,0.0,7.281
P00916,0.0,0.61
P00918,0.0,5.296
P00919,0.0,6.135
P00920,0.0,2.563
P00921,0.0,9.172
P00922,0.0,4.099
P00924,0.0,1.682
P00928,0.0,2.861
P00939,0.0,6.438
P00940,0.0,7.51
P00943,0.0,2.823
P00944,0.0,4.213
P00950,0.0,7.424
P00951,0.0,7.013
P00953,0.0,3.302
P00960,0.0,2.69
P00966,0.0,9.986
P00969,0.0,2.387
P00973,0.0,8.468
P00974,0.0,6.876
P00977,0.0,9.078
P00983,0.0,9.975
P00984,0.0,5.902
P00990,0.0,3.576
P00992,0.0,8.5
P00994,0.0,5.353
P00995,0.0,9.921
P00996,0.0,9.177
P00999,0.0,3.09
P01003,0.0,8.981
P01007,0.0,9.472
P01009,0.0,5.223
P01012,0.0,4.04
P01013,0.0,9.836
P01014,0.0,3.916
P01015,0.0,0.53
P01019,0.0,0.86
P01020,0.0,2.391
P01022,0.0,1.916
P01030,0.0,4.45
P01034,0.0,7.722
P01040,0.0,3.875
P01046,0.0,5.395
P01049,0.0,1.097
P01052,0.0,1.758
P01056,0.0,9.525
P01059,0.0,3.806
P01060,0.0,2.794
P01065,0.0,2.787
P01066,0.0,1.778
P01069,0.0,1.994
P01071,0.0,6.73
P01072,0.0,1.658
P01073,0.0,5.158
P01074,0.0,9.768
P01077,0.0,7.06
P01083,0.0,5.915
P01084,0.0,2.653
P01085,0.0,4.769
P01088,0.0,3.779
P01095,0.0,8.559
P01099,0.0,8.187
P01103,0.0,8.632
P01111,0.0,6.015
P01112,0.0,5.604
P01115,0.0,6.381
P01116,0.0,8.835
P01120,0.0,9.055
P01121,0.0,7.733
P01133,0.0,9.931
P01136,0.0,5.942
P01137,0.0,0.821
P01146,0.0,0.618
P01151,0.0,2.425
P01152,0.0,4.874
P01153,0.0,1.471
P01159,0.0,9.381
P01161,0.0,0.818
P01165,0.0,9.982
P01167,0.0,6.121
P01169,0.0,7.935
P01170,0.0,2.973
P01173,0.0,6.306
P01178,0.0,4.05
P01180,0.0,5.75
P01182,0.0,2.813
P01185,0.0,3.156
P01187,0.0,7.366
P01188,0.0,4.718
P01189,0.0,4.821
P01190,0.0,1.403
P01191,0.0,3.561
P01192,0.0,2.925
P01194,0.0,3.405
P01197,0.0,3.595
P01199,0.0,5.573
P01200,0.0,7.378
P01201,0.0,4.436
P01209,0.0,7.85
P01212,0.0,6.315
P01220,0.0,5.937
P01222,0.0,5.719
P01223,0.0,1.434
P01230,0.0,1.961
P01235,0.0,6.83
P01236,0.0,3.335
P01237,0.0,0.09
P01241,0.0,0.085
P01244,0.0,8.881
P01245,0.0,0.435
P01247,0.0,7.441
P01248,0.0,9.023
P01249,0.0,9.918
P01250,0.0,0.84
P01251,0.0,8.295
P01254,0.0,8.353
P01257,0.0,0.171
P01258,0.0,9.765
P01261,0.0,3.852
P01266,0.0,9.908
P01269,0.0,4.427
P01275,0.0,1.284
P01283,0.0,4.192
P01284,0.0,9.097
P01286,0.0,1.863
P01287,0.0,0.454
P01290,0.0,1.388
P01291,0.0,0.045
P01292,0.0,7.053
P01298,0.0,8.209
P01305,0.0,0.395
P01311,0.0,3.559
P01314,0.0,8.566
P01315,0.0,4.355
P01317,0.0,0.58
P01323,0.0,0.516
P01324,0.0,6.415
P01325,0.0,8.812
P01329,0.0,5.844
P01330,0.0,3.89
P01332,0.0,3.477
P01333,0.0,0.602
P01338,0.0,2.977
P01339,0.0,9.088
P01341,0.0,1.177
P01342,0.0,6.523
P01345,0.0,6.914
P01346,0.0,0.07
P01348,0.0,9.47
P01349,0.0,2.535
P01350,0.0,6.256
P01352,0.0,1.337
P01355,0.0,9.923
P01356,0.0,0.062
P01359,0.0,8.655
P01364,0.0,9.853
P01367,0.0,3.858
P01368,0.0,8.579
P01370,0.0,8.152
P01372,0.0,0.014
P01374,0.0,6.802
P01382,0.0,1.512
P01383,0.0,1.412
P01384,0.0,0.019
P01385,0.0,0.716
P01386,0.0,3.004
P01387,0.0,7.816
P01388,0.0,3.594
P01390,0.0,6.753
P01393,0.0,2.352
P01396,0.0,2.518
P01398,0.0,2.5
P01399,0.0,5.31
P01400,0.0,9.803
P01406,0.0,8.878
P01407,0.0,6.489
P01409,0.0,5.474
P01413,0.0,2.985
P01414,0.0,0.445
P01415,0.0,1.372
P01416,0.0,1.644
P01418,0.0,7.24
P01419,0.0,5.395
P01427,0.0,2.149
P01428,0.0,0.148
P01429,0.0,9.941
P01433,0.0,3.845
P01436,0.0,4.405
P01437,0.0,3.712
P01441,0.0,5.838
P01445,0.0,3.996
P01452,0.0,1.781
P01453,0.0,2.468
P01460,0.0,6.951
P01462,0.0,9.688
P01463,0.0,8.54
P01466,0.0,3.064
P01472,0.0,8.225
P01475,0.0,5.422
P01476,0.0,4.315
P01482,0.0,4.818
P01485,0.0,6.603
P01491,0.0,9.687
P01497,0.0,1.045
P01500,0.0,0.269
P01504,0.0,2.028
P01505,0.0,7.959
P01507,0.0,3.67
P01508,0.0,7.713
P01509,0.0,7.672
P01510,0.0,6.352
P01512,0.0,3.581
P01515,0.0,4.342
P01519,0.0,7.838
P01524,0.0,4.5
P01525,0.0,2.516
P01527,0.0,4.271
P01528,0.0,5.904
P01531,0.0,6.807
P01532,0.0,5.577
P01534,0.0,2.563
P01539,0.0,7.544
P01540,0.0,5.464
P01547,0.0,3.428
P01548,0.0,9.414
P01549,0.0,1.486
P01550,0.0,5.527
P01551,0.0,4.782
P01552,0.0,8.239
P01553,0.0,7.77
P01554,0.0,1.927
P01561,0.0,9.677
P01562,0.0,0.051
P01568,0.0,7.097
P01573,0.0,9.784
P01576,0.0,8.396
P01577,0.0,5.655
P01580,0.0,1.908
P01582,0.0,5.606
P01583,0.0,4.572
P01584,0.0,6.748
P01586,0.0,2.293
P01589,0.0,2.342
P01590,0.0,5.726
P01592,0.0,7.69
P01594,0.0,3.794
P01595,0.0,4.513
P01598,0.0,2.63
P01600,0.0,0.143
P01601,0.0,2.361
P01604,0.0,8.273
P01607,0.0,9.757
P01609,0.0,7.411
P01610,0.0,0.741
P01611,0.0,4.821
P01613,0.0,9.133
P01618,0.0,7.856
P01619,0.0,7.659
P01626,0.0,0.624
P01630,0.0,0.393
P01631,0.0,4.504
P01635,0.0,8.071
P01636,0.0,8.615
P01641,0.0,2.909
P01647,0.0,1.01
P01648,0.0,8.908
P01649,0.0,7.376
P01650,0.0,7.509
P01651,0.0,8.79
P01661,0.0,1.857
P01664,0.0,3.39
P01665,0.0,8.099
P01670,0.0,5.17
P01671,0.0,1.154
P01672,0.0,9.482
P01675,0.0,2.759
P01676,0.0,2.001
P01682,0.0,1.561
P01683,0.0,7.214
P01691,0.0,5.681
P01693,0.0,4.409
P01694,0.0,2.433
P01700,0.0,1.012
P01708,0.0,0.244
P01710,0.0,1.126
P01711,0.0,6.513
P01713,0.0,0.089
P01718,0.0,1.303
P01720,0.0,0.356
P01727,0.0,5.405
P01728,0.0,2.701
P01730,0.0,8.179
P01732,0.0,7.658
P01734,0.0,9.641
P01736,0.0,7.028
P01737,0.0,4.879
P01738,0.0,2.272
P01740,0.0,0.177
P01741,0.0,4.632
P01743,0.0,4.902
P01747,0.0,4.858
P01748,0.0,3.13
P01751,0.0,4.791
P01752,0.0,3.763
P01755,0.0,9.192
P01763,0.0,0.926
P01766,0.0,1.923
P01782,0.0,1.823
P01783,0.0,5.152
P01784,0.0,0.23
P01788,0.0,8.761
P01791,0.0,0.706
P01792,0.0,9.694
P01793,0.0,8.835
P01794,0.0,4.747
P01797,0.0,1.898
P01798,0.0,1.612
P01802,0.0,2.519
P01804,0.0,2.876
P01805,0.0,1.248
P01808,0.0,0.116
P01814,0.0,7.059
P01815,0.0,2.551
P01816,0.0,5.864
P01820,0.0,6.397
P01830,0.0,7.4
P01833,0.0,5.74
P01835,0.0,2.15
P01837,0.0,3.203
P01842,0.0,6.682
P01845,0.0,0.121
P01846,0.0,1.151
P01851,0.0,7.596
P01852,0.0,5.972
P01854,0.0,3.95
P01858,0.0,9.153
P01864,0.0,0.988
P01866,0.0,4.014
P01868,0.0,6.008
P01872,0.0,4.208
P01876,0.0,5.835
P01877,0.0,0.768
P01878,0.0,9.486
P01879,0.0,8.12
P01884,0.0,9.318
P01886,0.0,8.559
P01888,0.0,8.44
P01896,0.0,7.364
P01897,0.0,5.383
P01900,0.0,5.936
P01903,0.0,0.851
P01904,0.0,8.119
P01905,0.0,0.171
P01910,0.0,7.286
P01911,0.0,3.54
P01914,0.0,0.978
P01916,0.0,3.749
P01918,0.0,3.568
P01920,0.0,2.481
P01924,0.0,8.136
P01928,0.0,9.757
P01930,0.0,9.225
P01933,0.0,1.954
P01934,0.0,0.824
P01935,0.0,2.351
P01941,0.0,1.324
P01942,0.0,1.748
P01945,0.0,9.124
P01949,0.0,1.012
P01950,0.0,3.91
P01960,0.0,5.728
P01961,0.0,3.263
P01962,0.0,7.381
P01963,0.0,7.303
P01966,0.0,4.848
P01967,0.0,7.713
P01969,0.0,3.725
P01970,0.0,6.523
P01971,0.0,7.289
P01973,0.0,4.12
P01975,0.0,4.353
P01979,0.0,8.958
P01980,0.0,1.437
P01981,0.0,9.503
P01982,0.0,3.069
P01983,0.0,6.502
P01985,0.0,1.923
P01991,0.0,5.244
P01993,0.0,1.139
P01995,0.0,3.552
P01996,0.0,5.57
P01999,0.0,1.0
P02002,0.0,2.591
P02012,0.0,2.608
P02013,0.0,1.138
P02014,0.0,6.626
P02019,0.0,8.049
P02023,0.0,5.77
P02024,0.0,0.427
P02033,0.0,8.953
P02043,0.0,9.094
P02044,0.0,4.521
P02049,0.0,9.131
P02053,0.0,4.821
P02057,0.0,0.977
P02060,0.0,6.544
P02065,0.0,6.482
P02066,0.0,2.804
P02071,0.0,1.332
P02073,0.0,6.624
P02074,0.0,6.54
P02080,0.0,9.993
P02083,0.0,0.955
P02086,0.0,0.213
P02090,0.0,0.373
P02093,0.0,8.37
P02094,0.0,4.253
P02096,0.0,7.678
P02097,0.0,2.963
P02098,0.0,1.168
P02099,0.0,2.298
P02107,0.0,8.89
P02108,0.0,8.031
P02109,0.0,2.777
P02110,0.0,8.328
P02111,0.0,1.604
P02113,0.0,4.171
P02116,0.0,3.772
P02118,0.0,0.496
P02119,0.0,5.075
P02120,0.0,1.434
P02121,0.0,8.884
P02123,0.0,5.915
P02125,0.0,8.287
P02129,0.0,0.183
P02132,0.0,0.83
P02133,0.0,0.028
P02136,0.0,0.313
P02145,0.0,6.832
P02147,0.0,7.466
P02148,0.0,1.97
P02152,0.0,6.945
P02153,0.0,7.257
P02156,0.0,9.043
P02157,0.0,9.8
P02158,0.0,1.565
P02165,0.0,7.293
P02167,0.0,5.574
P02169,0.0,7.533
P02174,0.0,5.262
P02176,0.0,7.783
P02180,0.0,4.018
P02187,0.0,9.291
P02193,0.0,2.504
P02199,0.0,4.929
P02201,0.0,8.394
P02202,0.0,1.032
P02203,0.0,8.142
P02206,0.0,4.98
P02209,0.0,0.301
P02211,0.0,7.353
P02215,0.0,0.203
P02224,0.0,2.414
P02225,0.0,7.91
P02229,0.0,2.077
P02231,0.0,1.859
P02234,0.0,7.228
P02238,0.0,0.154
P02239,0.0,3.195
P02246,0.0,8.847
P02252,0.0,8.836
P02253,0.0,0.073
P02254,0.0,8.042
P02258,0.0,9.312
P02259,0.0,2.047
P02263,0.0,4.004
P02266,0.0,1.39
P02274,0.0,4.915
P02275,0.0,8.901
P02278,0.0,9.975
P02279,0.0,8.469
P02280,0.0,1.722
P02292,0.0,3.693
P02294,0.0,4.628
P02296,0.0,2.8
P02299,0.0,7.969
P02307,0.0,6.884
P02308,0.0,0.881
P02309,0.0,3.796
P02315,0.0,3.234
P02316,0.0,3.08
P02318,0.0,8.123
P02319,0.0,5.432
P02321,0.0,1.908
P02322,0.0,5.647
P02324,0.0,8.662
P02327,0.0,7.775
P02329,0.0,9.941
P02330,0.0,3.702
P02337,0.0,0.46
P02339,0.0,4.217
P02340,0.0,6.234
P02342,0.0,3.273
P02344,0.0,3.385
P02347,0.0,1.027
P02349,0.0,3.768
P02351,0.0,1.523
P02353,0.0,5.979
P02356,0.0,4.849
P02357,0.0,9.808
P02361,0.0,0.071
P02362,0.0,8.28
P02363,0.0,8.306
P02364,0.0,9.416
P02367,0.0,3.798
P02371,0.0,1.133
P02372,0.0,0.75
P02375,0.0,2.374
P02376,0.0,8.176
P02377,0.0,0.316
P02378,0.0,8.175
P02380,0.0,5.662
P02387,0.0,6.057
P02388,0.0,6.646
P02393,0.0,8.236
P02408,0.0,5.161
P02409,0.0,3.14
P02411,0.0,4.905
P02412,0.0,7.048
P02414,0.0,2.08
P02417,0.0,1.758
P02420,0.0,6.199
P02424,0.0,8.509
P02427,0.0,0.526
P02432,0.0,9.265
P02434,0.0,5.077
P02435,0.0,5.079
P02437,0.0,6.973
P02447,0.0,2.268
P02448,0.0,0.098
P02450,0.0,6.315
P02451,0.0,5.236
P02454,0.0,8.066
P02455,0.0,0.441
P02460,0.0,5.967
P02466,0.0,5.022
P02478,0.0,7.374
P02479,0.0,4.712
P02480,0.0,2.95
P02481,0.0,8.617
P02482,0.0,6.968
P02494,0.0,8.09
P02496,0.0,7.737
P02501,0.0,1.107
P02502,0.0,7.836
P02505,0.0,4.124
P02506,0.0,1.097
P02507,0.0,7.811
P02508,0.0,6.497
P02510,0.0,5.249
P02513,0.0,6.777
P02516,0.0,1.437
P02517,0.0,4.082
P02518,0.0,3.707
P02519,0.0,8.661
P02520,0.0,3.645
P02523,0.0,0.694
P02524,0.0,1.791
P02527,0.0,9.716
P02528,0.0,8.142
P02529,0.0,1.361
P02530,0.0,8.247
P02531,0.0,9.114
P02532,0.0,9.414
P02533,0.0,2.485
P02538,0.0,7.509
P02544,0.0,3.062
P02549,0.0,4.985
P02554,0.0,3.827
P02556,0.0,6.325
P02563,0.0,1.782
P02564,0.0,3.565
P02566,0.0,4.865
P02567,0.0,6.482
P02570,0.0,7.142
P02572,0.0,9.447
P02573,0.0,0.472
P02584,0.0,7.161
P02585,0.0,3.689
P02586,0.0,6.228
P02587,0.0,9.021
P02588,0.0,2.755
P02592,0.0,8.539
P02595,0.0,0.926
P02596,0.0,5.324
P02600,0.0,5.083
P02601,0.0,1.949
P02605,0.0,7.739
P02607,0.0,0.724
P02608,0.0,6.727
P02610,0.0,3.973
P02613,0.0,0.086
P02616,0.0,0.341
P02617,0.0,8.713
P02619,0.0,8.137
P02621,0.0,5.155
P02630,0.0,4.679
P02632,0.0,0.507
P02634,0.0,9.962
P02635,0.0,6.075
P02637,0.0,6.383
P02642,0.0,2.511
P02643,0.0,1.052
P02645,0.0,7.717
P02646,0.0,2.285
P02654,0.0,6.723
P02655,0.0,0.266
P02661,0.0,8.205
P02663,0.0,2.287
P02666,0.0,9.225
P02674,0.0,5.801
P02676,0.0,8.325
P02679,0.0,3.118
P02680,0.0,8.174
P02682,0.0,0.256
P02684,0.0,8.127
P02687,0.0,2.9
P02691,0.0,7.267
P02696,0.0,0.239
P02697,0.0,6.578
P02699,0.0,4.364
P02701,0.0,8.234
P02703,0.0,4.104
P02704,0.0,0.522
P02705,0.0,8.78
P02709,0.0,9.554
P02711,0.0,9.716
P02712,0.0,8.529
P02715,0.0,3.031
P02717,0.0,3.015
P02718,0.0,0.192
P02720,0.0,6.231
P02729,0.0,2.042
P02731,0.0,2.864
P02738,0.0,2.284
P02740,0.0,8.906
P02743,0.0,5.921
P02744,0.0,7.914
P02745,0.0,4.509
P02747,0.0,8.832
P02751,0.0,3.044
P02754,0.0,2.548
P02758,0.0,0.783
P02764,0.0,1.157
P02769,0.0,6.1
P02773,0.0,3.436
P02774,0.0,9.913
P02778,0.0,0.719
P02780,0.0,6.769
P02781,0.0,8.934
P02785,0.0,3.731
P02787,0.0,6.101
P02788,0.0,7.52
P02791,0.0,1.21
P02796,0.0,1.179
P02799,0.0,0.443
P02802,0.0,5.231
P02803,0.0,1.662
P02806,0.0,9.58
P02808,0.0,5.781
P02812,0.0,4.063
P02813,0.0,6.758
P02816,0.0,3.21
P02819,0.0,5.701
P02821,0.0,5.987
P02822,0.0,5.949
P02823,0.0,0.905
P02827,0.0,2.478
P02834,0.0,2.066
P02836,0.0,7.076
P02837,0.0,1.659
P02843,0.0,7.837
P02849,0.0,4.925
P02855,0.0,3.659
P02857,0.0,1.667
P02858,0.0,8.682
P02859,0.0,6.877
P02860,0.0,6.41
P02862,0.0,0.074
P02866,0.0,7.532
P02870,0.0,9.351
P02872,0.0,4.736
P02875,0.0,4.133
P02879,0.0,8.083
P02880,0.0,6.748
P02881,0.0,5.573
P02884,0.0,5.051
P02887,0.0,6.504
P02892,0.0,1.671
P02893,0.0,8.811
P02894,0.0,3.818
P02898,0.0,7.755
P02904,0.0,9.462
P02905,0.0,7.442
P02908,0.0,9.722
P02916,0.0,1.614
P02918,0.0,1.675
P02924,0.0,4.111
P02927,0.0,6.148
P02928,0.0,5.445
P02929,0.0,4.589
P02933,0.0,4.325
P02938,0.0,0.211
P02943,0.0,9.052
P02945,0.0,6.478
P02946,0.0,4.433
P02949,0.0,6.564
P02951,0.0,1.197
P02964,0.0,4.154
P02969,0.0,5.278
P02970,0.0,1.834
P02972,0.0,2.642
P02974,0.0,0.996
P02975,0.0,5.62
P02977,0.0,1.422
P02979,0.0,9.131
P02981,0.0,9.48
P02982,0.0,2.964
P02984,0.0,7.794
P02989,0.0,5.696
P02990,0.0,2.04
P02997,0.0,6.031
P03005,0.0,9.517
P03011,0.0,8.768
P03013,0.0,8.802
P03014,0.0,1.733
P03019,0.0,1.212
P03023,0.0,6.237
P03025,0.0,8.813
P03028,0.0,8.825
P03029,0.0,7.913
P03030,0.0,4.251
P03032,0.0,0.668
P03033,0.0,2.228
P03034,0.0,4.736
P03035,0.0,9.464
P03039,0.0,1.522
P03041,0.0,2.858
P03044,0.0,2.035
P03049,0.0,9.693
P03050,0.0,4.585
P03064,0.0,9.883
P03070,0.0,2.9
P03071,0.0,9.005
P03074,0.0,0.425
P03079,0.0,7.991
P03080,0.0,7.836
P03081,0.0,5.849
P03082,0.0,2.836
P03085,0.0,2.681
P03086,0.0,2.834
P03088,0.0,1.124
P03090,0.0,8.824
P03093,0.0,0.624
P03098,0.0,4.791
P03100,0.0,3.817
P03106,0.0,4.944
P03110,0.0,6.987
P03116,0.0,8.005
P03117,0.0,3.176
P03122,0.0,6.389
P03123,0.0,2.15
P03124,0.0,2.231
P03127,0.0,1.846
P03130,0.0,9.116
P03131,0.0,4.842
P03132,0.0,6.032
P03135,0.0,2.211
P03138,0.0,9.039
P03140,0.0,4.472
P03141,0.0,4.414
P03145,0.0,8.024
P03147,0.0,1.487
P03148,0.0,4.698
P03151,0.0,6.51
P03154,0.0,6.832
P03155,0.0,1.821
P03156,0.0,2.296
P03158,0.0,9.904
P03159,0.0,7.3
P03160,0.0,8.614
P03164,0.0,0.108
P03171,0.0,4.532
P03175,0.0,3.099
P03177,0.0,4.262
P03179,0.0,5.104
P03181,0.0,8.67
P03182,0.0,4.267
P03186,0.0,8.782
P03196,0.0,8.528
P03197,0.0,4.064
P03198,0.0,9.523
P03204,0.0,6.722
P03205,0.0,9.28
P03206,0.0,3.312
P03211,0.0,0.864
P03213,0.0,0.316
P03214,0.0,3.771
P03220,0.0,4.912
P03225,0.0,7.517
P03226,0.0,2.791
P03230,0.0,9.398
P03235,0.0,6.71
P03242,0.0,8.348
P03244,0.0,6.29
P03247,0.0,8.706
P03252,0.0,3.687
P03254,0.0,8.553
P03259,0.0,2.002
P03262,0.0,4.538
P03263,0.0,3.514
P03265,0.0,5.216
P03268,0.0,9.657
P03269,0.0,0.235
P03273,0.0,5.241
P03274,0.0,9.518
P03275,0.0,9.331
P03280,0.0,3.437
P03284,0.0,0.474
P03291,0.0,1.61
P03294,0.0,6.983
P03296,0.0,3.877
P03298,0.0,9.491
P03304,0.0,5.663
P03305,0.0,2.384
P03311,0.0,6.864
P03319,0.0,2.174
P03322,0.0,3.823
P03323,0.0,9.866
P03332,0.0,7.969
P03334,6.34,6.34
P03335,4.593,4.593
P03344,8.658,8.658
P03347,5.362,5.362
P03350,0.919,0.919
P03352,1.976,1.976
P03358,9.084,9.084
P03366,1.78,1.78
P03367,5.283,5.283
P03368,4.015,4.015
P03369,2.304,2.304
P03374,0.032,0.032
P03389,4.092,4.092
P03391,6.4,6.4
P03393,1.855,1.855
P03398,7.074,7.074
